pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.497408,41.926089,18.149962,36.031603,38.798424,14.107832,33.168326,37.950282,12.680144,36.091120,36.713075,13.631716,38.252222,32.622942,15.496028
34.571192,42.874751,16.528431,36.172094,38.665071,14.234777,33.098033,37.936770,12.714164,36.007466,36.796062,13.610269,36.707768,31.780116,13.435625
33.894660,43.469828,14.883165,36.009816,38.872157,14.190113,33.024785,37.957607,12.793870,35.822602,36.711771,13.660266,36.090356,32.265041,11.816821
33.645436,43.163875,13.474039,35.984901,38.799471,14.380782,32.977513,37.975257,12.850487,35.758545,36.674453,13.609486,35.214672,33.166326,10.334563
33.325775,42.602790,12.345942,35.846222,38.564006,14.550712,32.881014,37.976506,12.932844,35.548875,36.785941,13.597685,34.750565,34.076873,9.320107
32.909903,42.041865,11.954239,35.704414,38.532323,14.506682,32.819984,37.998731,12.988918,35.466709,36.820944,13.638642,33.924760,34.261841,9.269935
33.105711,42.959300,12.971665,35.512221,38.475408,14.580977,32.729965,37.985419,13.044905,35.578432,36.821633,13.552116,34.410014,33.818712,9.559377
34.162695,43.421601,14.477076,35.524023,38.412093,14.684755,32.639097,37.995524,13.168296,35.273801,36.606893,13.608686,35.615752,33.164762,10.639328
34.771895,43.171783,16.573517,35.442462,38.462419,14.729383,32.564247,38.041725,13.219988,35.385462,36.835841,13.770917,36.514500,32.356326,11.949467
35.017060,41.796501,18.432437,35.555275,38.536284,14.726094,32.486073,38.042906,13.264124,35.476749,36.847208,13.715727,36.738722,32.135998,13.013891
35.556226,40.085791,19.670442,35.315144,38.637507,14.755218,32.420893,38.031654,13.297956,35.359008,36.834124,13.847822,37.274468,32.721667,14.890170
35.628129,38.844629,19.835343,35.306007,38.697980,14.650636,32.341249,38.022880,13.345830,35.299671,36.890913,13.662887,37.465417,32.641398,15.819588
35.735835,38.417132,19.729512,35.238553,38.724762,14.824615,32.265541,38.047902,13.423970,35.203804,36.606439,13.774558,37.352048,32.902513,16.258189
35.721322,38.359230,19.762014,35.185917,38.586634,14.918059,32.181346,38.022579,13.465206,34.972793,36.551082,13.891847,36.887811,32.752686,16.706355
35.160575,38.990362,19.648326,35.067031,38.612085,15.024574,32.126568,38.034641,13.514267,35.012058,36.694698,13.842111,36.568964,31.935859,15.413402
34.578718,40.373490,19.428345,35.076547,38.599089,14.944391,32.034522,38.035472,13.591688,34.963206,36.603377,14.240537,35.771855,31.634794,14.278048
33.571977,41.982521,18.467330,34.820347,38.551486,15.243493,31.981644,38.034836,13.629458,34.710792,36.372322,14.183822,34.352782,31.827490,12.560249
32.588912,43.346001,16.975782,34.761482,38.299303,15.341806,31.885192,38.049680,13.733760,34.477035,36.533885,14.013981,33.290856,33.036457,10.505661
32.637278,42.856316,15.085482,34.838222,38.268251,15.428984,31.831895,38.040485,13.759635,34.738070,36.447849,13.956068,32.897713,33.936119,9.959485
32.066896,42.434717,14.026564,34.710616,38.111831,15.436727,31.748139,38.007504,13.789503,34.577927,36.509943,14.026001,32.696068,34.854875,9.362503
32.004174,42.297933,13.922944,34.758512,38.179164,15.633062,31.650785,37.991923,13.848590,34.529087,36.538875,14.035750,32.347735,35.431707,9.293184
31.929883,42.839536,14.868535,34.579790,38.197955,15.544992,31.604936,38.024552,13.912395,34.218709,36.502645,14.054824,33.065124,34.768645,9.505490
32.733082,42.546176,16.358544,34.550037,38.181749,15.446846,31.504900,38.046885,14.035224,34.138516,36.454249,14.008712,34.421397,33.649177,10.134081
33.666008,42.028793,18.428844,34.366562,38.219758,15.490526,31.440503,38.056149,14.108522,33.841739,36.471202,14.130238,34.966953,33.160903,10.846499
34.400292,40.796549,19.862514,34.255551,38.279264,15.620632,31.346923,38.028824,14.143397,34.036044,36.461254,14.205671,35.537310,32.257112,12.137120
34.937238,38.933496,20.277878,34.291804,38.142153,15.535705,31.278139,38.034137,14.181079,33.940012,36.355849,14.396766,35.502063,31.853481,13.458100
34.966510,37.785340,20.382087,34.147278,38.035045,15.704270,31.201312,38.002894,14.208651,33.860957,36.365916,14.292414,35.687669,31.755577,14.761487
35.553737,37.375689,20.603252,34.267456,38.185364,15.751049,31.144231,37.981181,14.220274,33.845932,36.366941,14.248000,35.697009,31.811377,15.417769
34.966118,37.318376,20.595424,34.213179,38.217795,15.657646,31.069686,37.956777,14.246638,33.781719,36.236658,14.388384,35.363218,31.690979,15.709219
34.555336,37.705760,20.574445,34.066672,38.171907,15.878109,31.001319,37.941042,14.282103,33.763014,36.290355,14.575729,34.810798,31.797466,14.844995
34.045961,38.699990,20.629615,33.793204,38.019838,15.998251,30.924129,37.958090,14.367076,33.650701,36.429717,14.461812,34.154305,31.311205,13.965214
33.538882,39.986174,20.438630,34.009532,38.098437,16.023861,31.014322,38.045206,14.378139,33.544369,36.151628,14.588942,33.923714,31.459129,12.665274
32.940889,41.352000,19.472926,33.777792,37.918493,16.083144,30.987142,38.073920,14.387873,33.516440,36.272138,14.450909,32.897784,32.564434,11.152108
32.318343,42.730915,18.283938,33.859554,37.787537,16.354507,30.941236,38.123751,14.477383,33.272680,36.359542,14.497110,32.124020,34.160580,10.186543
31.336673,42.431226,16.736747,33.718543,37.800506,16.413408,30.828003,38.072424,14.513175,33.087881,36.298979,14.340485,31.430780,35.354517,10.067717
30.961134,42.555446,16.227779,33.678366,37.719803,16.424936,30.738066,38.033846,14.563952,32.963007,36.198669,14.384762,31.096984,35.801742,9.854785
31.293435,42.502929,16.567049,33.413267,37.674296,16.567914,30.624477,38.030578,14.655568,33.028951,36.248994,14.617927,31.421451,35.763048,9.910553
32.085311,42.282152,17.771896,33.360698,37.656766,16.476484,30.538994,37.984843,14.689598,33.123331,36.238173,14.766406,32.496774,34.625903,10.208332
32.858263,41.981699,19.130675,33.249550,37.763426,16.422660,30.494739,37.976143,14.735091,32.924801,36.015176,14.848041,33.466620,33.559606,10.752226
33.467474,40.688917,20.371984,33.380213,38.006352,16.438018,30.383578,37.967738,14.838294,32.864811,36.276911,14.885849,33.846930,32.553694,11.812020
33.642117,39.363196,21.093151,33.424373,37.856333,16.560396,30.294315,37.925122,14.864883,32.826729,36.361773,14.715983,34.163386,31.716687,13.095431
33.877977,38.083245,21.296737,33.304545,37.703494,16.618718,30.242841,37.939556,14.896735,32.656234,36.205097,14.849460,34.308164,31.571737,14.204159
34.336518,37.047520,21.263941,33.062292,37.806872,16.649290,30.200124,37.991506,14.976220,32.449089,36.332343,14.912198,34.272919,31.436188,14.941335
34.615276,36.978000,21.403916,33.024036,37.695847,16.581830,30.164107,37.997019,14.988136,32.414704,36.096016,15.143593,34.046161,31.277525,15.279244
34.774554,36.790784,21.373655,32.959959,37.616644,16.781475,30.060955,37.982757,15.022154,32.449350,36.145614,14.998097,33.693912,31.484311,15.339066
33.437050,37.330134,21.463293,33.035486,37.769490,16.811858,29.951040,37.970393,15.119329,32.478181,36.120072,15.237612,33.169757,31.616362,14.498568
32.695039,38.298591,21.573660,32.920500,37.550361,16.922238,29.858909,37.897813,15.168888,32.434503,36.150300,15.359676,32.455403,31.477566,13.675012
31.985390,39.488760,21.434911,32.765000,37.534146,17.065152,29.779470,37.879777,15.219932,32.327165,36.050931,15.274356,31.458773,32.355996,12.268254
31.314204,40.911503,20.405194,32.916267,37.508204,17.107287,29.715558,37.905752,15.300408,32.084038,36.125861,15.192911,31.151773,33.102292,11.230858
30.533072,42.118576,19.487539,32.720159,37.414224,17.156834,29.683474,37.908776,15.324313,32.008489,36.266069,15.225317,30.512743,34.461204,10.497686
30.107187,42.340939,18.150353,32.461947,37.254919,17.248620,29.615249,37.922169,15.386973,32.041999,36.301904,15.125709,30.369045,35.433350,10.442302
29.569669,41.902501,17.327332,32.472179,37.242489,17.349518,29.534232,37.918937,15.464882,31.860039,36.245376,15.085409,29.838882,36.195857,10.617448
30.294505,42.020064,17.733299,32.246261,37.143184,17.354937,29.444924,37.869902,15.512526,31.851143,36.240178,15.202406,30.531277,35.716357,10.446680
31.280151,41.928687,19.114142,32.137175,37.339639,17.219532,29.332741,37.853787,15.586646,31.626599,36.190774,15.144927,31.731331,35.032496,10.700374
31.898007,41.032126,20.469181,31.971028,37.276856,17.210809,29.221452,37.939421,15.871678,31.573412,36.069063,15.456864,32.302946,34.021855,11.249467
32.367583,39.770367,21.452955,32.224548,37.414828,17.223409,29.167543,37.942956,15.857107,31.405580,35.977334,15.599750,32.569119,32.791895,11.985296
32.637366,38.299778,22.398119,32.079487,37.460686,17.362085,29.124379,37.974122,15.904048,31.382541,36.134789,15.669893,32.628244,32.205152,13.125535
32.824259,37.111660,22.523352,31.899991,37.332732,17.380538,29.085262,37.990051,15.937034,31.394531,36.055531,15.749898,32.711640,31.782718,14.157291
32.891941,36.545037,22.529557,31.821999,37.377660,17.528930,28.984381,37.957047,15.987749,31.434137,36.090290,15.640305,32.544493,31.378882,14.793921
33.222222,35.984139,22.214458,31.989846,37.357013,17.386143,28.876526,37.940965,16.058742,31.295625,35.919922,15.734163,32.443577,31.300829,15.209550
32.654230,36.548963,22.217921,31.634088,37.255738,17.656019,28.774908,37.901079,16.109383,31.413727,36.048070,15.898509,32.650346,31.157702,15.064845
32.393262,37.234630,22.411630,31.748080,37.328768,17.651403,28.685732,37.859457,16.152863,31.264343,35.891561,15.843070,32.166147,31.490646,13.890916
31.694003,38.119120,22.399986,31.845252,37.253760,17.734774,28.644464,37.850737,16.203500,31.157521,36.055120,15.810130,31.358018,31.713224,13.360869
31.149125,39.511292,22.155674,31.729344,37.190324,18.011417,28.604615,37.892734,16.266139,30.966773,36.024830,15.805265,30.454193,32.830337,11.986415
30.815227,40.748055,21.469195,31.503091,37.140396,17.873651,28.565385,37.917685,16.272811,30.975585,35.946472,15.944436,29.910618,33.970677,11.372948
30.207133,41.661056,20.419494,31.449727,37.050369,18.032284,28.464204,37.883411,16.318944,30.801315,35.997755,15.957984,29.840123,35.282560,11.111374
29.636731,42.002721,19.505988,31.454231,37.118286,18.083085,28.358146,37.860082,16.407218,30.732380,36.044649,16.041589,29.310678,36.130415,11.038432
29.063877,41.809883,19.085748,31.378321,37.068462,18.100574,28.261169,37.792922,16.469082,30.471591,35.862530,16.194769,29.390742,36.678861,11.437971
29.625813,41.534628,19.845196,31.222928,37.280776,18.000658,28.169560,37.758692,16.521666,30.394119,36.071342,16.170909,29.731909,35.091340,11.413713
30.340568,40.895157,20.748989,31.133263,37.005687,18.114738,28.096502,37.776557,16.593282,30.549806,35.991433,16.324620,30.431858,34.311530,11.509688
31.008972,40.066143,22.048913,30.991093,37.168473,18.157673,28.016565,37.757618,16.630332,30.239335,35.986507,16.347754,31.359521,33.230381,12.155367
31.369754,38.931073,22.831433,30.818631,37.052408,18.175287,27.979090,37.775271,16.660170,30.320494,35.894238,16.340950,31.480110,32.263319,13.527192
31.725348,37.638139,23.077753,30.900631,37.288957,18.184628,27.930351,37.818613,16.728013,30.161409,35.819628,16.431339,31.840367,31.271912,14.511424
32.108601,36.291626,22.824862,30.777934,37.148799,18.238389,27.835221,37.776447,16.764326,30.235161,35.861183,16.522295,31.813342,31.329878,15.363829
32.166343,35.918721,22.859282,30.616546,37.150091,18.305446,27.733053,37.734449,16.813336,30.306718,36.034465,16.398918,31.458285,31.328003,15.797047
31.793956,35.796511,22.691613,30.489317,37.286018,18.318658,27.626800,37.727482,16.892023,30.133378,36.090445,16.436694,31.392761,30.932983,15.933395
31.877450,36.078637,22.654938,30.477273,37.163014,18.317853,27.565798,37.712052,16.922440,30.022855,36.106993,16.486731,31.184297,31.205257,15.608617
31.434663,36.785073,23.006371,30.499441,36.973926,18.330942,27.494271,37.689879,16.960071,29.825404,35.975371,16.543983,30.764181,31.524427,14.722179
30.495894,37.728323,23.146637,30.449199,37.124210,18.496753,27.458944,37.712496,17.005452,29.939437,35.930241,16.613648,30.008638,31.690327,13.747967
29.614825,38.977274,23.023157,30.325468,37.115943,18.528947,27.418074,37.742882,17.059877,29.847742,36.001083,16.707640,29.295763,32.607937,12.519534
29.053816,40.269638,22.058583,29.995501,36.983213,18.637638,27.327687,37.696011,17.106745,29.890982,36.069521,16.697031,28.933664,33.698485,12.076373
28.606424,41.197285,21.085423,30.106316,36.949652,18.779874,27.221193,37.739527,17.353020,29.665826,35.891957,16.778123,28.500758,34.806680,11.785699
28.260824,41.592338,20.568624,30.296658,36.902322,18.850831,27.097978,37.764542,17.447501,29.518968,35.710516,16.898399,28.407639,35.802629,11.883971
27.370369,41.415847,19.948431,30.168803,36.837280,18.882699,27.030739,37.794464,17.502061,29.463689,35.976717,16.764413,28.638874,36.060283,12.112044
28.410790,41.286777,20.681562,29.379225,37.030692,18.986579,26.951388,37.760144,17.543160,29.265429,35.813831,16.841035,28.935923,35.488175,11.796761
29.498506,40.807190,21.749297,29.782783,36.844008,18.860171,26.914332,37.771920,17.565744,29.187698,35.996434,16.790034,29.330492,34.770645,12.141092
30.079122,39.693131,22.613393,29.621797,36.639990,18.993855,26.870153,37.804563,17.617407,29.344917,35.844684,17.272591,29.778838,33.650960,12.586023
30.509662,38.558266,23.365290,29.670181,36.863322,19.002960,26.823278,37.829649,17.666144,29.346272,35.908886,17.137145,30.219212,32.420142,13.693899
30.517219,37.542934,24.014429,29.614799,36.967516,18.990169,26.729496,37.784664,17.699939,29.120515,35.843281,17.184278,30.261632,31.752520,14.569873
30.748885,36.230002,23.790095,29.648287,37.040932,18.981153,26.629600,37.756919,17.751336,29.237170,35.870544,17.228940,30.565364,31.157873,15.505666
30.799523,35.678848,23.788084,29.622293,37.036973,18.848624,26.520666,37.743801,17.828354,28.930396,35.892720,17.125685,30.402341,31.203432,15.850645
31.212626,35.409113,23.508400,29.262890,36.954572,19.075318,26.429174,37.697437,17.861593,28.763216,35.870540,17.277931,30.395060,31.190485,16.092611
31.207490,35.766362,23.673476,29.294080,36.912133,19.114716,26.372681,37.696732,17.899421,28.827416,35.669470,17.268839,30.045745,31.167543,16.239780
29.931851,36.398539,23.792643,29.296697,36.643495,19.418596,26.375912,37.499041,17.886712,28.847031,35.566235,17.448743,29.805545,31.262095,15.586468
29.475776,37.333250,24.030234,29.345819,36.628177,19.269423,26.319716,37.557849,17.932883,28.737086,35.698305,17.418253,29.036871,31.411685,14.599805
28.591256,38.599404,24.117913,29.147027,36.834141,19.543517,26.276700,37.591946,17.977675,28.633037,35.684164,17.480398,28.189978,32.416085,13.574354
27.874407,39.860446,23.303023,29.113248,36.691836,19.486182,26.237205,37.621042,18.033476,28.567689,35.684082,17.376954,27.654356,33.310622,12.967334
