pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
46.886980,24.059242,9.899384,49.322445,27.863875,12.830535,50.421345,26.821442,16.615941,50.308571,29.471643,14.568221,49.439658,35.284612,15.336101
49.008516,22.180525,10.760622,49.435952,27.548283,12.979584,50.394164,26.801672,16.669779,50.259643,29.633400,14.664418,51.559106,34.267651,17.135597
50.509490,22.322960,12.380259,49.302218,27.681269,12.965651,50.395792,26.776701,16.725911,50.179412,29.701063,14.928497,53.084071,32.824155,17.921134
51.423760,22.520398,13.663280,49.360346,27.513194,13.117976,50.391211,26.770068,16.774267,50.213121,29.840003,15.034907,53.569189,31.494911,18.655848
51.516162,22.258577,14.945055,49.545667,27.521234,13.172880,50.357560,26.803044,16.874540,50.213121,29.840003,15.034907,53.621998,30.492567,19.037868
50.754663,21.886278,14.452981,49.476866,27.535009,13.235341,50.340736,26.847051,16.984896,50.141820,29.652623,15.090081,52.312071,31.428058,19.247356
49.499372,22.576554,11.682055,49.460595,27.566407,13.158010,50.340294,26.871745,17.100572,50.315794,29.525151,15.330738,51.181566,33.551943,18.395398
48.072565,23.781154,9.952025,49.351942,27.739568,13.520835,50.315009,26.863796,17.153009,50.349787,29.592910,15.131096,49.474487,34.920513,17.104081
46.824519,24.867834,9.700826,49.405674,27.768960,13.392980,50.323614,26.833716,17.211678,50.210913,29.670674,15.308292,47.698227,34.902502,16.083461
45.751864,26.483344,10.118201,49.448231,27.835056,13.426662,50.328990,26.809325,17.271694,50.188007,29.717074,15.186467,46.292905,33.658800,15.282338
45.028246,27.447216,10.810235,49.653905,27.979200,13.598939,50.318215,26.805030,17.322259,50.052855,29.775680,15.252423,45.525981,32.806425,14.838909
44.991288,27.473637,11.098097,49.557222,27.901291,13.295153,50.301948,26.817412,17.428513,50.209203,29.658812,15.284857,45.506963,32.955548,14.580944
45.752511,26.349533,10.257979,49.375927,28.090509,13.605790,50.279903,26.862913,17.548728,49.980950,29.832024,15.514520,46.194171,33.756889,14.801759
46.760124,24.505799,10.363769,49.379886,27.939687,13.813410,50.250596,26.894163,17.639942,50.044468,29.958581,15.415855,47.141817,34.453893,15.885166
48.718542,22.814835,11.560076,49.438569,27.728145,13.745798,50.258394,26.877901,17.696696,49.842701,30.106890,15.489083,48.146775,35.314703,16.528480
50.578914,22.460471,12.958115,49.489541,27.735190,13.953950,50.265192,26.853798,17.757217,49.867470,29.882922,15.869548,49.999375,34.845060,18.097794
51.743190,22.483198,14.477609,49.463806,27.666365,14.142978,50.192651,26.853836,17.848347,49.526005,29.865280,15.970048,51.524977,33.327275,19.551761
51.519632,22.605532,15.867190,49.689601,27.631413,14.128186,50.149664,26.859138,17.944440,49.748451,29.965434,16.117499,52.071883,32.127971,20.276282
51.848314,22.485191,16.283689,49.791741,27.717267,14.198688,50.131358,26.895519,18.059201,49.723100,30.128686,16.174330,51.635253,31.420325,20.493741
51.119228,22.410968,14.424668,49.814118,27.777771,14.419692,50.133692,26.925537,18.178290,49.805027,29.871591,16.708196,50.685197,32.604949,20.279279
50.051858,23.148798,12.113866,49.689708,27.870512,14.359335,50.127952,26.937091,18.291610,49.861621,29.879699,16.418759,49.923032,34.179793,19.411412
48.797122,23.819777,10.984879,49.728264,28.231737,14.384900,50.123165,26.940587,18.355820,49.770679,29.983559,16.271551,48.664991,34.748782,18.349880
47.689101,24.683960,10.899069,49.517294,27.862808,14.592040,50.126191,26.923500,18.406681,49.816129,30.018015,16.268324,46.941394,35.009193,17.140316
46.222892,25.943843,10.847074,49.475797,27.952735,14.589478,50.142736,26.885969,18.476445,49.732660,29.984661,16.390193,46.005529,33.499219,16.310590
45.666077,26.569052,11.628848,49.633371,28.101218,14.562722,50.132464,26.877067,18.521024,49.769178,30.129794,16.652101,45.636025,33.110934,15.908345
45.358712,26.921182,11.715599,49.426833,28.109678,14.716175,50.104822,26.910537,18.631022,49.834869,30.077644,16.807359,45.586471,33.372959,15.786865
46.414311,26.108672,10.901902,49.177726,28.167323,14.710123,50.103292,26.933367,18.759137,49.768083,30.030747,16.678679,46.022928,34.179523,15.937447
47.437616,24.512498,11.104627,49.449306,27.960233,15.030754,50.070272,26.966424,18.855667,49.505499,30.137296,16.861583,46.538587,34.688685,17.426069
48.920171,23.432902,11.851902,49.482503,27.856921,15.204477,50.075657,26.952413,18.917469,49.713650,30.079015,16.891649,47.889661,34.877653,18.847561
50.434549,22.753645,13.259346,49.360044,27.697370,15.194970,49.990603,26.916847,19.026696,49.661050,29.992297,17.199928,49.633132,34.192272,20.276669
51.669844,22.699599,14.737276,49.688516,27.714582,15.337278,49.997870,26.935906,19.099348,49.525937,30.009220,17.401789,51.379810,32.311425,21.707346
52.176872,22.891141,15.644743,49.498323,27.742910,15.439091,50.001143,26.898297,19.169056,49.698908,30.007152,17.421320,51.882277,31.260316,22.120033
51.654895,22.763125,16.404789,49.720458,27.807253,15.642288,49.988578,26.881032,19.214689,49.602839,29.777330,17.354148,52.174271,31.094661,22.312255
52.026036,22.323499,16.594702,49.506222,27.729062,15.657786,49.971552,26.857894,19.275632,49.572527,29.955587,17.463038,50.792269,32.283763,21.501961
50.873829,22.978748,14.129389,49.595469,27.793129,15.716658,49.983973,26.870609,19.410559,49.549526,29.964409,17.629210,50.470937,33.701684,20.714992
49.788015,23.461730,12.754883,49.616590,27.810313,15.658619,49.965538,26.915329,19.524075,49.564635,29.882642,17.739396,48.938522,34.764479,20.014956
48.356719,24.173505,12.024323,49.498344,27.955125,15.644378,49.963309,26.941525,19.643753,49.727311,30.072649,17.734553,47.602642,35.080155,18.944483
47.008146,25.179345,12.150210,49.737886,28.476703,15.550491,49.948518,26.965675,19.740004,49.637356,30.118294,17.677303,46.128275,34.084097,18.488452
46.078733,26.081788,12.441997,49.562753,28.457910,15.780323,49.928705,26.951438,19.799786,49.682966,30.099917,17.839989,45.403777,33.271712,17.656990
45.663647,26.370816,12.762941,49.470272,28.544617,15.742287,49.926587,26.908802,19.880916,49.665397,29.995455,17.998499,45.242635,33.193730,17.387636
45.907205,26.368187,11.967302,49.464737,28.362917,15.944714,49.928825,26.892232,19.925708,49.566583,29.988995,18.051360,45.448876,34.017789,17.152737
46.702593,25.535433,11.911895,49.337150,28.261379,16.186501,49.931546,26.876228,19.992930,49.522247,30.095910,18.132647,45.854736,34.249738,18.349418
48.047054,24.106706,12.705310,49.414796,27.977952,16.232808,49.929307,26.902450,20.112362,49.524654,29.937426,18.215607,46.775323,34.602654,19.775709
49.490280,22.987951,13.570978,49.467414,28.139552,16.228013,49.905595,26.946474,20.221993,49.527657,30.035354,18.232729,48.010681,34.212870,21.167695
50.885082,22.778056,14.945136,49.269341,27.778333,16.583175,49.866015,26.952090,20.351793,49.557010,29.733228,18.334916,49.897079,33.356192,22.247131
52.093256,22.806804,16.279315,49.431232,27.869409,16.558189,49.867827,26.929308,20.409769,49.452061,29.969848,18.739739,51.016946,31.692203,22.940561
52.517655,23.199211,16.780616,49.403109,27.759574,16.708277,49.876901,26.898799,20.475306,49.283701,29.996421,18.795392,51.658695,31.233207,23.226346
52.436843,22.769005,17.338151,49.481445,27.819388,16.711499,49.874817,26.875270,20.538147,49.257237,29.931172,19.011487,50.787802,31.665419,23.224964
51.524042,23.062743,15.539195,49.605037,27.932355,16.793906,49.852732,26.915885,20.643514,49.253989,29.871330,18.834919,50.553972,32.940117,22.597830
50.912429,23.490860,14.484688,49.561117,27.921678,16.814151,49.817671,26.923336,20.779703,49.522212,29.780898,19.079675,49.684267,34.131575,21.977422
49.863346,23.841992,13.543351,49.494538,27.856638,17.035950,49.802057,26.968743,20.896778,49.389261,29.807185,19.054315,48.303724,34.577591,21.179595
48.577233,24.733597,13.002571,49.240943,28.042342,17.166570,49.805068,26.984730,21.001504,49.423361,30.145752,19.082477,46.978623,34.945113,20.143174
47.724484,24.893142,13.234152,49.411058,28.091644,17.221006,49.815327,26.963494,21.079623,49.371155,30.165179,19.172255,46.137196,34.082257,20.074494
46.844167,25.427623,13.394520,49.320943,28.204492,17.269084,49.830973,26.929025,21.151444,49.474205,29.946306,19.294782,45.603309,33.772213,19.468533
46.741415,25.536956,13.673136,49.552001,28.182329,17.211332,49.866630,26.843433,21.260741,49.499761,29.940963,19.397025,45.478850,33.429234,19.254446
46.709968,25.799658,13.422947,49.413411,28.324353,17.444677,49.870747,26.792569,21.349361,49.533768,30.187692,19.476900,45.482672,33.904866,19.345475
47.431109,25.227390,13.237612,49.220972,28.146425,17.531657,49.878708,26.805832,21.485028,49.502043,30.062445,19.481645,45.830846,34.601885,19.867680
48.244937,24.207127,13.650844,49.218575,28.023672,17.728588,49.857620,26.857082,21.589962,49.297191,29.974113,19.567583,46.476810,34.699369,21.245905
49.604187,23.479983,14.625528,49.122649,28.072845,17.716691,49.840594,26.905551,21.699918,49.382460,30.236616,19.658921,47.612725,34.436991,22.197028
50.720829,23.180988,15.451560,49.105111,28.094444,17.835580,49.850150,26.917047,21.820503,49.167475,29.792410,19.750332,48.926501,33.785173,23.395102
51.869509,23.073700,16.611299,49.355646,27.945292,18.047977,49.837435,26.916240,21.877215,49.301952,29.911236,19.927677,50.144141,32.985060,24.049699
52.177641,23.240593,17.550641,49.256961,27.920099,18.032646,49.822163,26.878231,21.937146,49.226142,29.960689,19.955886,50.823643,32.001418,24.671794
51.816590,22.738256,18.002898,49.360777,28.082317,18.243537,49.829183,26.839919,22.002255,49.289753,30.131940,19.970394,51.189595,31.892642,24.618404
51.472910,22.968527,17.734859,49.554830,27.946257,18.186196,49.826835,26.794414,22.081740,49.145676,29.836083,20.250536,50.073403,32.694814,24.363151
51.068614,23.512683,16.115332,49.582664,27.964683,18.554813,49.750499,26.888891,22.135331,49.310138,29.897093,20.430223,49.636506,33.857137,23.538257
50.527932,23.899615,15.267466,49.560438,28.075993,18.517861,49.726823,26.969159,22.218565,49.357719,30.106001,20.460169,48.462744,34.583474,23.035326
49.387386,24.383856,14.520598,49.372310,28.014977,18.432709,49.720977,27.000987,22.345158,49.379200,30.075702,20.486884,47.369797,34.883525,22.547996
48.583453,24.961674,14.342098,49.445986,28.330398,18.476166,49.701679,27.017133,22.466344,49.196011,29.928088,20.497851,46.543322,34.908586,21.672230
47.552139,25.450353,14.120740,49.314837,28.157503,18.504182,49.718728,26.975700,22.545574,49.322707,30.135983,20.642293,45.792214,34.690408,21.036987
47.044963,25.759859,14.481576,49.495459,28.320751,18.695659,49.698796,26.946695,22.599854,49.447919,29.826103,20.882998,45.455635,33.349148,20.924708
46.945548,25.716305,15.282229,49.470786,28.331630,18.668663,49.703757,26.931035,22.655023,49.395676,30.005027,20.863547,45.836584,33.955006,21.175162
47.342856,25.223301,14.913490,49.406668,28.257385,18.854573,49.721824,26.891468,22.726083,49.311434,29.881822,20.889963,45.742426,34.358420,21.199878
47.791772,25.303929,14.580819,49.396248,28.157522,19.081043,49.702801,26.910117,22.854594,49.401063,30.050528,20.746807,45.971098,34.692865,21.648186
48.784085,24.312417,15.044509,49.173668,28.085050,19.112079,49.693484,26.950753,22.970409,49.234042,30.094837,20.869599,46.642605,34.547070,22.611235
49.806671,23.716498,15.800144,49.232385,28.116539,19.207247,49.675252,27.000958,23.078006,49.108837,30.206462,21.095546,47.506475,34.409963,23.774525
50.982375,23.308312,16.636188,49.347057,28.001694,19.490650,49.662397,27.038062,23.186085,49.010119,29.847630,21.169190,48.460257,33.903134,24.849307
51.775217,23.421442,17.883601,49.148418,28.025860,19.335941,49.656564,26.995822,23.263830,49.029353,30.099922,21.456991,49.771982,33.206793,25.497601
52.452394,23.523340,18.616071,49.221168,28.114363,19.583073,49.643012,26.979765,23.308843,49.123556,30.043653,21.488363,50.383697,32.377205,25.905569
52.766349,23.696847,19.156188,49.382704,28.187121,19.541128,49.653616,26.924180,23.387465,49.099281,30.138623,21.629251,50.628998,32.199761,26.065605
51.864538,23.318759,19.347222,49.351349,28.036171,19.785643,49.655385,26.912457,23.443911,49.235361,29.949197,21.737578,50.160705,32.323226,26.085576
51.237576,23.909301,17.924809,49.475385,27.883398,19.814542,49.661726,26.928553,23.573696,49.037276,29.935693,21.807086,49.525275,33.083178,25.836556
50.714114,24.176618,16.947405,49.534483,27.974847,20.021044,49.655261,26.974283,23.685224,49.133202,29.879620,22.071767,48.459197,34.185160,24.973119
49.596116,24.410286,16.116449,49.442347,28.243012,19.923104,49.664511,26.994364,23.826440,49.177020,30.013334,22.151453,47.081895,34.787580,24.081060
48.241926,25.169218,15.787221,49.418817,28.319731,19.961567,49.631296,27.028981,23.944061,49.119223,29.928814,22.154878,45.885177,34.429139,23.268755
47.385758,25.355599,16.286239,49.295830,28.112741,20.161694,49.640263,27.038275,24.033835,49.323750,30.107005,22.312706,45.310100,33.772005,22.863067
46.710761,25.931122,16.548505,49.423967,28.239427,20.301281,49.653440,27.024490,24.123143,49.340000,30.057058,22.263623,44.838888,33.023278,22.334040
46.458738,26.144452,16.766698,49.442704,28.268832,20.423240,49.670799,26.984762,24.201588,49.268173,29.955183,22.407764,44.722993,33.224853,21.797341
46.705765,26.206362,15.925274,49.230907,28.357051,20.339369,49.658856,26.958919,24.255418,49.228678,29.876118,22.504224,44.867331,33.936488,21.907630
47.286105,25.517467,16.018364,49.328083,28.253897,20.592619,49.699377,27.044858,24.368597,49.070332,29.875172,22.534618,45.283069,34.146616,22.930603
48.421289,24.454716,16.750652,49.368299,28.411756,20.613320,49.723112,27.068341,24.496040,49.154216,29.768254,22.381377,45.497390,34.356031,23.969739
49.605854,23.642953,17.403968,49.299487,28.028706,20.760227,49.707319,27.119692,24.606137,48.949925,29.971278,22.501880,46.511376,34.220183,25.051924
50.958717,23.360163,18.314314,49.385961,28.130365,20.853499,49.678084,26.970893,24.618857,49.033396,30.039291,22.566832,47.825391,34.032846,26.246621
51.840974,23.473427,19.501776,49.356651,28.271389,20.960104,49.667223,26.932728,24.651540,49.349124,29.972108,22.822423,49.145091,33.457677,26.698081
52.705717,23.579585,20.477848,49.301228,28.076820,21.019857,49.662708,26.913224,24.701067,49.038835,29.995123,22.992389,50.053319,32.786201,27.364843
53.157981,23.820810,20.991087,49.396135,28.195834,21.016148,49.679153,26.876621,24.785077,49.179779,30.081168,23.111546,50.481567,32.323196,27.381956
53.124071,23.350288,21.600875,49.463938,28.250766,21.181715,49.687395,26.892199,24.907881,49.207403,29.968754,23.170656,50.388722,32.423297,27.599118
52.087432,23.594781,20.352860,49.566472,28.274741,21.239185,49.677377,26.931010,25.025821,49.185776,29.887998,23.127098,49.726515,33.185565,27.432980
51.391710,23.692424,18.792491,49.550632,28.125149,21.477824,49.672471,26.973964,25.145080,49.155235,29.932581,23.350089,48.692839,34.243356,26.640125
49.995351,24.257963,17.880423,49.439355,28.095334,21.468509,49.676996,27.000626,25.282213,49.212821,29.950700,23.404297,47.444600,34.559406,25.918229
48.600351,24.985229,17.309118,49.270019,28.136499,21.467970,49.647897,27.036404,25.402852,49.139681,30.085311,23.674902,46.437553,34.656232,25.237758
47.524433,25.257732,17.626348,49.348183,28.256587,21.796011,49.667422,27.052766,25.534957,49.190380,30.168164,23.629385,45.316893,34.322573,24.364476
46.763845,25.717447,18.031406,49.387202,28.372684,21.724808,49.688245,27.015595,25.601297,49.423840,30.325177,23.631415,44.860335,33.258966,24.134910
46.507510,26.192189,18.154793,49.560242,28.358952,21.852175,49.700236,26.989579,25.660419,49.139352,30.030875,23.765837,44.822515,32.886399,23.716485
46.738357,26.477684,17.405177,49.335229,28.302563,22.060521,49.699087,26.969889,25.710839,49.305156,30.178701,23.929305,44.684256,33.886141,23.326247
47.448349,25.671760,17.514852,49.178408,28.508422,21.999900,49.710017,26.915772,25.788372,49.276915,30.162358,23.785979,45.484364,34.467554,24.233883
48.549544,24.577717,18.095980,49.317329,28.428706,22.085721,49.710612,26.912546,25.843917,49.097373,30.157513,24.146619,45.937215,34.469034,25.078771
49.663102,23.950826,18.614490,49.279242,28.336127,22.130484,49.723211,26.927797,25.973662,49.236455,30.204591,24.190969,46.755020,34.784662,26.248940
51.035574,23.698312,19.689095,49.150852,28.133848,22.286322,49.706699,26.976721,26.081449,49.301752,30.461497,24.190097,48.109742,34.473864,27.414327
52.265985,23.708166,20.831825,49.410949,28.375846,22.341880,49.678492,27.007449,26.203679,49.143936,30.096600,24.465878,49.389988,33.331137,28.347147
52.833457,23.528441,22.027928,49.152173,28.444645,22.480930,49.683682,27.041480,26.336666,49.077053,30.045680,24.746697,50.413878,32.580083,28.760771
53.168188,23.972672,22.969318,49.340920,28.413884,22.584096,49.695673,27.062093,26.476422,49.076326,30.212769,24.722645,51.030550,31.924628,29.196407
53.036595,23.343129,23.316862,49.383671,28.270545,22.730731,49.690649,27.106896,26.591008,49.061894,30.132199,24.936890,51.172828,32.020795,29.212744
51.730166,23.851023,21.784936,49.377676,28.179922,22.963812,49.693694,27.083736,26.648025,49.229109,30.066010,25.041177,50.030844,32.385050,29.481450
51.299889,24.013050,20.412224,49.521214,28.210315,22.949226,49.703961,27.028158,26.723561,49.176934,30.125210,25.184487,48.959145,34.039317,28.587001
49.899086,24.292800,19.497735,49.286522,28.358285,23.097317,49.733540,26.978271,26.795829,49.298962,30.275011,25.178785,47.361190,34.638490,27.596437
48.240722,25.111088,18.826251,49.404577,28.478632,23.185670,49.740587,26.959167,26.847742,49.170107,30.290871,25.123087,45.855441,34.618240,26.640968
47.166163,25.997491,18.850041,49.407049,28.464864,23.220197,49.772638,26.919555,26.932963,49.235118,30.060824,25.261999,45.049801,33.996139,25.646939
46.406270,26.052081,19.680618,49.363141,28.394520,23.340052,49.765142,26.959218,27.042514,49.349606,30.151048,25.329948,44.656881,32.597235,24.949833
45.817587,27.059262,19.515900,49.387365,28.204690,23.558224,49.758962,26.963709,27.183422,49.194769,29.993233,25.409745,44.503465,33.214894,24.734188
46.272219,26.579421,19.218414,49.402249,28.415371,23.545016,49.759342,27.004292,27.287063,49.471762,30.334840,25.389084,44.952379,34.066446,24.955564
47.035897,25.644856,19.310916,49.157095,28.326334,23.789810,49.765675,27.036119,27.442041,49.044170,30.265515,25.484573,45.174323,34.471597,25.772691
48.391185,24.362669,19.969132,49.340444,28.358211,23.847478,49.755344,27.086579,27.556090,49.011601,30.342295,25.534558,45.912858,34.650908,27.007468
49.719278,23.652042,20.552145,49.249454,28.362834,23.913927,49.773505,27.110925,27.696133,49.139659,30.131165,25.788115,47.229901,34.381474,28.702298
51.144439,23.400558,21.739989,49.402144,28.261789,24.134358,49.844405,27.159372,27.758767,49.246314,30.365701,26.157483,48.838310,33.943925,29.501077
52.322021,23.375239,23.108328,49.280847,28.210238,24.167643,49.876481,27.200498,27.837426,48.950882,30.087446,26.034254,50.146258,32.703146,30.329070
52.997016,23.879152,24.316841,49.330525,28.372405,24.240076,49.891356,27.221016,27.984945,49.121775,30.064212,26.505023,51.125497,31.653214,31.086086
53.067646,23.547666,25.409819,49.461412,28.274390,24.422352,49.889467,27.226587,28.122322,49.295851,30.273049,26.397201,51.794846,31.054498,31.092877
53.280058,23.427840,25.346770,49.372731,28.265542,24.424444,49.887376,27.211338,28.179641,49.070116,30.068794,26.524157,51.607341,31.005065,31.188007
52.139157,23.706857,23.940773,49.465122,28.379730,24.579979,49.896082,27.151379,28.258953,49.211632,30.009200,26.534323,50.569142,32.300466,30.927829
51.313372,23.892132,22.531879,49.476417,28.234474,24.636711,49.912328,27.122746,28.316425,49.159218,29.914484,26.756832,49.079844,33.970288,29.980976
49.802098,24.158450,21.069321,49.497254,28.363213,24.748691,49.915727,27.059813,28.393485,49.222383,30.102765,26.823571,47.331112,34.964253,28.993873
47.814720,24.914497,21.045450,49.472613,28.321051,24.777469,49.945294,27.016635,28.474146,49.113870,30.075035,26.733906,45.871941,34.801283,27.960015
46.795015,25.520064,21.122459,49.595837,28.560849,24.797924,49.947822,27.049008,28.586621,49.209899,30.056024,26.865416,45.055050,33.166767,27.293944
46.104208,26.191000,21.572928,49.697587,28.645408,24.857891,49.965186,27.070893,28.728194,49.466781,30.024296,26.976865,44.801047,32.804995,26.866814
45.640168,26.772985,21.761522,49.499490,28.424870,25.060637,49.961532,27.115286,28.844100,49.530470,30.191784,26.984544,45.027047,33.131628,26.523773
